ImageId,filename,catid,fold_id
Atlanta_nadir25_catid_103001000307D800_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_739451_3731889.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_739451_3743589.tif,Atlanta_nadir25_catid_103001000307D800,1
Atlanta_nadir25_catid_103001000307D800_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_741251_3730089.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_741251_3740439.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_741251_3742239.tif,Atlanta_nadir25_catid_103001000307D800,2
Atlanta_nadir25_catid_103001000307D800_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_742601_3727389.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_743501_3721539.tif,Atlanta_nadir25_catid_103001000307D800,3
Atlanta_nadir25_catid_103001000307D800_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_743951_3734589.tif,Atlanta_nadir25_catid_103001000307D800,1
Atlanta_nadir25_catid_103001000307D800_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_745301_3723339.tif,Atlanta_nadir25_catid_103001000307D800,1
Atlanta_nadir25_catid_103001000307D800_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_746201_3729189.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_747101_3741339.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_748451_3720189.tif,Atlanta_nadir25_catid_103001000307D800,0
Atlanta_nadir25_catid_103001000307D800_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir25_catid_103001000307D800/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir25_catid_103001000307D800_748451_3722889.tif,Atlanta_nadir25_catid_103001000307D800,1
Atlanta_nadir27_catid_1030010003472200_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_733601_3724689.tif,Atlanta_nadir27_catid_1030010003472200,1
Atlanta_nadir27_catid_1030010003472200_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_734051_3740889.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_735401_3738639.tif,Atlanta_nadir27_catid_1030010003472200,1
Atlanta_nadir27_catid_1030010003472200_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_735401_3743139.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_736751_3730539.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_737201_3735039.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_739001_3722439.tif,Atlanta_nadir27_catid_1030010003472200,0
Atlanta_nadir27_catid_1030010003472200_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_739451_3731889.tif,Atlanta_nadir27_catid_1030010003472200,1
Atlanta_nadir27_catid_1030010003472200_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_739451_3743589.tif,Atlanta_nadir27_catid_1030010003472200,0
Atlanta_nadir27_catid_1030010003472200_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_741251_3730089.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_741251_3740439.tif,Atlanta_nadir27_catid_1030010003472200,2
Atlanta_nadir27_catid_1030010003472200_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_741251_3742239.tif,Atlanta_nadir27_catid_1030010003472200,3
Atlanta_nadir27_catid_1030010003472200_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_742601_3727389.tif,Atlanta_nadir27_catid_1030010003472200,3
Atlanta_nadir27_catid_1030010003472200_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_743501_3721539.tif,Atlanta_nadir27_catid_1030010003472200,3
Atlanta_nadir27_catid_1030010003472200_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_743951_3734589.tif,Atlanta_nadir27_catid_1030010003472200,0
Atlanta_nadir27_catid_1030010003472200_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_745301_3723339.tif,Atlanta_nadir27_catid_1030010003472200,1
Atlanta_nadir27_catid_1030010003472200_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_746201_3729189.tif,Atlanta_nadir27_catid_1030010003472200,0
Atlanta_nadir27_catid_1030010003472200_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_747101_3741339.tif,Atlanta_nadir27_catid_1030010003472200,0
Atlanta_nadir27_catid_1030010003472200_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_748451_3720189.tif,Atlanta_nadir27_catid_1030010003472200,3
Atlanta_nadir27_catid_1030010003472200_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir27_catid_1030010003472200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir27_catid_1030010003472200_748451_3722889.tif,Atlanta_nadir27_catid_1030010003472200,3
Atlanta_nadir29_catid_1030010003315300_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_733601_3724689.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_734051_3740889.tif,Atlanta_nadir29_catid_1030010003315300,0
Atlanta_nadir29_catid_1030010003315300_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_735401_3738639.tif,Atlanta_nadir29_catid_1030010003315300,0
Atlanta_nadir29_catid_1030010003315300_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_735401_3743139.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_736751_3730539.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_737201_3735039.tif,Atlanta_nadir29_catid_1030010003315300,3
Atlanta_nadir29_catid_1030010003315300_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_739001_3722439.tif,Atlanta_nadir29_catid_1030010003315300,3
Atlanta_nadir29_catid_1030010003315300_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_739451_3731889.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_739451_3743589.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_741251_3730089.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_741251_3740439.tif,Atlanta_nadir29_catid_1030010003315300,0
Atlanta_nadir29_catid_1030010003315300_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_741251_3742239.tif,Atlanta_nadir29_catid_1030010003315300,1
Atlanta_nadir29_catid_1030010003315300_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_742601_3727389.tif,Atlanta_nadir29_catid_1030010003315300,0
Atlanta_nadir29_catid_1030010003315300_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_743501_3721539.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_743951_3734589.tif,Atlanta_nadir29_catid_1030010003315300,0
Atlanta_nadir29_catid_1030010003315300_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_745301_3723339.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_746201_3729189.tif,Atlanta_nadir29_catid_1030010003315300,3
Atlanta_nadir29_catid_1030010003315300_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_747101_3741339.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_748451_3720189.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir29_catid_1030010003315300_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir29_catid_1030010003315300/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir29_catid_1030010003315300_748451_3722889.tif,Atlanta_nadir29_catid_1030010003315300,2
Atlanta_nadir30_catid_10300100036D5200_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_733601_3724689.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_734051_3740889.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_735401_3738639.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_735401_3743139.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_736751_3730539.tif,Atlanta_nadir30_catid_10300100036D5200,2
Atlanta_nadir30_catid_10300100036D5200_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_737201_3735039.tif,Atlanta_nadir30_catid_10300100036D5200,2
Atlanta_nadir30_catid_10300100036D5200_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_739001_3722439.tif,Atlanta_nadir30_catid_10300100036D5200,3
Atlanta_nadir30_catid_10300100036D5200_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_739451_3731889.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_739451_3743589.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_741251_3730089.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_741251_3740439.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_741251_3742239.tif,Atlanta_nadir30_catid_10300100036D5200,3
Atlanta_nadir30_catid_10300100036D5200_742601_3727389,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_742601_3727389.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_743501_3721539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_743501_3721539.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_743951_3734589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_743951_3734589.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_745301_3723339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_745301_3723339.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_746201_3729189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_746201_3729189.tif,Atlanta_nadir30_catid_10300100036D5200,2
Atlanta_nadir30_catid_10300100036D5200_747101_3741339,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_747101_3741339.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir30_catid_10300100036D5200_748451_3720189,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_748451_3720189.tif,Atlanta_nadir30_catid_10300100036D5200,1
Atlanta_nadir30_catid_10300100036D5200_748451_3722889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir30_catid_10300100036D5200/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir30_catid_10300100036D5200_748451_3722889.tif,Atlanta_nadir30_catid_10300100036D5200,0
Atlanta_nadir32_catid_103001000392F600_733601_3724689,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_733601_3724689.tif,Atlanta_nadir32_catid_103001000392F600,1
Atlanta_nadir32_catid_103001000392F600_734051_3740889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_734051_3740889.tif,Atlanta_nadir32_catid_103001000392F600,0
Atlanta_nadir32_catid_103001000392F600_735401_3738639,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_735401_3738639.tif,Atlanta_nadir32_catid_103001000392F600,3
Atlanta_nadir32_catid_103001000392F600_735401_3743139,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_735401_3743139.tif,Atlanta_nadir32_catid_103001000392F600,3
Atlanta_nadir32_catid_103001000392F600_736751_3730539,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_736751_3730539.tif,Atlanta_nadir32_catid_103001000392F600,0
Atlanta_nadir32_catid_103001000392F600_737201_3735039,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_737201_3735039.tif,Atlanta_nadir32_catid_103001000392F600,3
Atlanta_nadir32_catid_103001000392F600_739001_3722439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_739001_3722439.tif,Atlanta_nadir32_catid_103001000392F600,2
Atlanta_nadir32_catid_103001000392F600_739451_3731889,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_739451_3731889.tif,Atlanta_nadir32_catid_103001000392F600,0
Atlanta_nadir32_catid_103001000392F600_739451_3743589,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_739451_3743589.tif,Atlanta_nadir32_catid_103001000392F600,3
Atlanta_nadir32_catid_103001000392F600_741251_3730089,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_741251_3730089.tif,Atlanta_nadir32_catid_103001000392F600,2
Atlanta_nadir32_catid_103001000392F600_741251_3740439,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_741251_3740439.tif,Atlanta_nadir32_catid_103001000392F600,0
Atlanta_nadir32_catid_103001000392F600_741251_3742239,data/SpaceNet_Off-Nadir_Dataset/SpaceNet-Off-Nadir_Train/Atlanta_nadir32_catid_103001000392F600/Pan-Sharpen/Pan-Sharpen_Atlanta_nadir32_catid_103001000392F600_741251_3742239.tif,Atlanta_nadir32_catid_103001000392F600,1
